gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
91257935	857bce66-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Hieracium	Hieracium lachenalii		SPECIES	Hieracium lachenalii Suter	Hieracium lachenalii irriguum C. C. Gmel.		AT	Schwarzenberg im Mühlkreis, Oberschwarzenberg				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.7567	13.8283			950.0				1996-07-10T00:00:00Z	10	7	1996	7647400	7647400	UNKNOWN	LI	Biologiezentrum Linz	100007955		Gottschlich Günter		CC0_1_0		Brandstätter Gerald			2019-09-20T21:22:26.728Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;TAXON_MATCH_HIGHERRANK
91257932	857bce66-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Hieracium	Hieracium cruentifolium		SPECIES	Hieracium lachenalii C.C.Gmel.	Hieracium lachenalii C. C. Gmel.		AT	Schwarzenberg im Mühlkreis, Oberschwarzenberg				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.7567	13.8283			950.0				1996-07-10T00:00:00Z	10	7	1996	3135550	4226043	UNKNOWN	LI	Biologiezentrum Linz	100007954		Brandstätter Gerald		CC0_1_0		Brandstätter Gerald			2019-09-20T21:22:26.545Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
91257929	857bce66-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Hieracium	Hieracium lachenalii		SPECIES	Hieracium lachenalii Suter	Hieracium lachenalii irriguum C. C. Gmel.		AT	Schwarzenberg im Mühlkreis, Oberschwarzenberg				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.7567	13.8283			950.0				1996-07-10T00:00:00Z	10	7	1996	7647400	7647400	UNKNOWN	LI	Biologiezentrum Linz	100007954		Gottschlich Günter		CC0_1_0		Brandstätter Gerald			2019-09-20T21:22:26.729Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;TAXON_MATCH_HIGHERRANK
91257921	857bce66-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Hieracium			GENUS	Hieracium L.	Hieracium vulgatum Fr.		AT	Schwarzenberg im Mühlkreis, Zinngießer				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.7433	13.8233			760.0				1996-07-10T00:00:00Z	10	7	1996	3134951		UNKNOWN	LI	Biologiezentrum Linz	100007950		Brandstätter Gerald		CC0_1_0		Brandstätter Gerald			2019-09-20T21:23:54.012Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;TAXON_MATCH_HIGHERRANK
91257919	857bce66-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Hieracium	Hieracium cruentifolium		SPECIES	Hieracium lachenalii C.C.Gmel.	Hieracium lachenalii C. C. Gmel.		AT	Schwarzenberg im Mühlkreis, Zinngießer				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.7433	13.8233			760.0				1996-07-10T00:00:00Z	10	7	1996	3135550	4226043	UNKNOWN	LI	Biologiezentrum Linz	100007950		Gottschlich Günter		CC0_1_0		Brandstätter Gerald			2019-09-20T21:22:25.171Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
91257914	857bce66-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Hieracium			GENUS	Hieracium L.	Hieracium vulgatum Fr.		AT	Schwarzenberg im Mühlkreis, Zinngießer				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.7433	13.8233			760.0				1996-07-10T00:00:00Z	10	7	1996	3134951		UNKNOWN	LI	Biologiezentrum Linz	100007949		Brandstätter Gerald		CC0_1_0		Brandstätter Gerald			2019-09-20T21:23:54.191Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;TAXON_MATCH_HIGHERRANK
91257911	857bce66-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Hieracium	Hieracium cruentifolium		SPECIES	Hieracium lachenalii C.C.Gmel.	Hieracium lachenalii C. C. Gmel.		AT	Schwarzenberg im Mühlkreis, Zinngießer				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.7433	13.8233			760.0				1996-07-10T00:00:00Z	10	7	1996	3135550	4226043	UNKNOWN	LI	Biologiezentrum Linz	100007949		Gottschlich Günter		CC0_1_0		Brandstätter Gerald			2019-09-20T21:22:25.510Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
91257908	857bce66-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Hieracium			GENUS	Hieracium L.	Hieracium vulgatum Fr.		AT	Schwarzenberg im Mühlkreis, Zinngießer				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.7433	13.8233			760.0				1996-07-10T00:00:00Z	10	7	1996	3134951		UNKNOWN	LI	Biologiezentrum Linz	100007948		Brandstätter Gerald		CC0_1_0		Brandstätter Gerald			2019-09-20T21:23:54.010Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;TAXON_MATCH_HIGHERRANK
91257904	857bce66-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Hieracium	Hieracium cruentifolium		SPECIES	Hieracium lachenalii C.C.Gmel.	Hieracium lachenalii C. C. Gmel.		AT	Schwarzenberg im Mühlkreis, Zinngießer				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.7433	13.8233			760.0				1996-07-10T00:00:00Z	10	7	1996	3135550	4226043	UNKNOWN	LI	Biologiezentrum Linz	100007948		Gottschlich Günter		CC0_1_0		Brandstätter Gerald			2019-09-20T21:22:25.133Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
58551278	85ab1bf8-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus aucuparia		SPECIES	Sorbus aucuparia L.	Sorbus aucuparia L.		AT	Quadrant 7249/1				64995bb0-bafb-11d9-8e53-b8a03c50a862	48.775	13.87502											3012167	3012167	UNKNOWN	FlorKart	Floristische Kartierung Österreichs - Mapping the Flora of Austria	786172491				CC_BY_NC_4_0					2019-09-21T01:15:43.496Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
58542816	85ab1bf8-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Sanguisorba	Sanguisorba officinalis		SPECIES	Sanguisorba officinalis L.	Sanguisorba officinalis L.		AT	Quadrant 7249/1				64995bb0-bafb-11d9-8e53-b8a03c50a862	48.775	13.87502											3029627	3029627	UNKNOWN	FlorKart	Floristische Kartierung Österreichs - Mapping the Flora of Austria	729072491				CC_BY_NC_4_0					2019-09-21T02:27:28.129Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
58530098	85ab1bf8-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex	Rumex acetosa		SPECIES	Rumex acetosa L.	Rumex acetosa L.		AT	Quadrant 7249/1				64995bb0-bafb-11d9-8e53-b8a03c50a862	48.775	13.87502											2888951	2888951	UNKNOWN	FlorKart	Floristische Kartierung Österreichs - Mapping the Flora of Austria	711272491				CC_BY_NC_4_0					2019-09-21T02:48:03.222Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
58506980	85ab1bf8-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Pilosella	Pilosella officinarum		SPECIES	Hieracium pilosella L.	Hieracium pilosella L.		AT	Quadrant 7249/1				64995bb0-bafb-11d9-8e53-b8a03c50a862	48.775	13.87502											3136365	9458333	UNKNOWN	FlorKart	Floristische Kartierung Österreichs - Mapping the Flora of Austria	387172491				CC_BY_NC_4_0					2019-09-20T21:23:09.182Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
58500585	85ab1bf8-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Fagus	Fagus sylvatica		SPECIES	Fagus sylvatica L.	Fagus sylvatica L.		AT	Quadrant 7249/1				64995bb0-bafb-11d9-8e53-b8a03c50a862	48.775	13.87502											2882316	2882316	UNKNOWN	FlorKart	Floristische Kartierung Österreichs - Mapping the Flora of Austria	301472491				CC_BY_NC_4_0					2019-09-20T20:28:39.601Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
58487511	85ab1bf8-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Betula	Betula pendula		SPECIES	Betula pendula Roth	Betula pendula Roth		AT	Quadrant 7249/1				64995bb0-bafb-11d9-8e53-b8a03c50a862	48.775	13.87502											5331916	5331916	UNKNOWN	FlorKart	Floristische Kartierung Österreichs - Mapping the Flora of Austria	110372491				CC_BY_NC_4_0					2019-09-20T16:37:51.540Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29889103	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus merula		SPECIES	Turdus merula Linnaeus, 1758	Turdus merula Linnaeus, 1758		AT	Teufelsschüssel				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.75	13.83			1110.0	210.0			1999-05-24T00:00:00Z	24	5	1999	2490719	2490719	UNKNOWN	LI	Biologiezentrum Linz	10545898		Grün Rudolf		CC0_1_0					2019-09-21T00:13:35.408Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29889006	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus merula		SPECIES	Turdus merula Linnaeus, 1758	Turdus merula Linnaeus, 1758		AT	Pendelin				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.75	13.82			1040.0	360.0			2000-06-08T00:00:00Z	8	6	2000	2490719	2490719	UNKNOWN	LI	Biologiezentrum Linz	10544561		Weißmair Werner		CC0_1_0					2019-09-21T00:13:35.439Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29888444	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus merula		SPECIES	Turdus merula Linnaeus, 1758	Turdus merula Linnaeus, 1758		AT	Teufelsschüssel				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.75	13.83			1110.0	210.0			2000-06-08T00:00:00Z	8	6	2000	2490719	2490719	UNKNOWN	LI	Biologiezentrum Linz	10533904		Weißmair Werner		CC0_1_0					2019-09-21T00:13:35.408Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29888211	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus merula		SPECIES	Turdus merula Linnaeus, 1758	Turdus merula Linnaeus, 1758		AT	Teufelsschüssel				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.75	13.83			1110.0	210.0			2000-09-12T00:00:00Z	12	9	2000	2490719	2490719	UNKNOWN	LI	Biologiezentrum Linz	10530698		Grün Rudolf		CC0_1_0					2019-09-21T00:13:35.394Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29888196	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus merula		SPECIES	Turdus merula Linnaeus, 1758	Turdus merula Linnaeus, 1758		AT	Plöckenstein				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.77	13.85			1289.5	89.5			2000-06-08T00:00:00Z	8	6	2000	2490719	2490719	UNKNOWN	LI	Biologiezentrum Linz	10530295		Weißmair Werner		CC0_1_0					2019-09-21T00:13:35.381Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29888193	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus merula		SPECIES	Turdus merula Linnaeus, 1758	Turdus merula Linnaeus, 1758		AT	A.Stifter Quelle				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.75	13.85			1210.0	130.0			2000-06-08T00:00:00Z	8	6	2000	2490719	2490719	UNKNOWN	LI	Biologiezentrum Linz	10530294		Weißmair Werner		CC0_1_0					2019-09-21T00:13:35.369Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29783163	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Troglodytes	Troglodytes troglodytes		SPECIES	Troglodytes troglodytes (Linnaeus, 1758)	Troglodytes troglodytes (Linnaeus, 1758)		AT	Teufelsschüssel				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.75	13.83			1110.0	210.0			1999-05-24T00:00:00Z	24	5	1999	5231438	5231438	UNKNOWN	LI	Biologiezentrum Linz	10544359		Grün Rudolf		CC0_1_0					2019-09-21T02:01:08.952Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29782672	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Troglodytes	Troglodytes troglodytes		SPECIES	Troglodytes troglodytes (Linnaeus, 1758)	Troglodytes troglodytes (Linnaeus, 1758)		AT	Pendelin				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.75	13.82			1040.0	360.0			2000-06-08T00:00:00Z	8	6	2000	5231438	5231438	UNKNOWN	LI	Biologiezentrum Linz	10534568		Weißmair Werner		CC0_1_0					2019-09-21T02:01:08.542Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29782454	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Troglodytes	Troglodytes troglodytes		SPECIES	Troglodytes troglodytes (Linnaeus, 1758)	Troglodytes troglodytes (Linnaeus, 1758)		AT	Teufelsschüssel				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.75	13.83			1110.0	210.0			2000-09-12T00:00:00Z	12	9	2000	5231438	5231438	UNKNOWN	LI	Biologiezentrum Linz	10530707		Grün Rudolf		CC0_1_0					2019-09-21T02:01:08.439Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29782444	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Troglodytes	Troglodytes troglodytes		SPECIES	Troglodytes troglodytes (Linnaeus, 1758)	Troglodytes troglodytes (Linnaeus, 1758)		AT	Teufelsschüssel				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.75	13.83			1110.0	210.0			2000-06-08T00:00:00Z	8	6	2000	5231438	5231438	UNKNOWN	LI	Biologiezentrum Linz	10530674		Weißmair Werner		CC0_1_0					2019-09-21T02:01:08.439Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29782257	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Troglodytes	Troglodytes troglodytes		SPECIES	Troglodytes troglodytes (Linnaeus, 1758)	Troglodytes troglodytes (Linnaeus, 1758)		AT	Plöckenstein				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.77	13.85			1289.5	89.5			2000-06-08T00:00:00Z	8	6	2000	5231438	5231438	UNKNOWN	LI	Biologiezentrum Linz	10528374		Weißmair Werner		CC0_1_0					2019-09-21T02:01:09.228Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29695969	857bce66-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia europaea		SPECIES	Trientalis europaea L.	Trientalis europaea L.		AT	Schwarzenberg im Mühlkreis, Zwieselwiesen				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.7572	13.8619			1180.0				1996-07-10T00:00:00Z	10	7	1996	3169295	8272844	UNKNOWN	LI	Biologiezentrum Linz	100007940		Brandstätter Gerald		CC0_1_0		Brandstätter Gerald			2019-09-21T03:53:19.042Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29695964	857bce66-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia europaea		SPECIES	Trientalis europaea L.	Trientalis europaea L.		AT	Schwarzenberg im Mühlkreis, Zwieselwiesen				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.7603	13.8583			1220.0				1996-07-10T00:00:00Z	10	7	1996	3169295	8272844	UNKNOWN	LI	Biologiezentrum Linz	100001015		Kleesadl Gerhard		CC0_1_0		Kleesadl Gerhard			2019-09-21T03:53:19.042Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29695962	857bce66-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia europaea		SPECIES	Trientalis europaea L.	Trientalis europaea L.		AT	Schwarzenberg im Mühlkreis, Zwieselwiesen				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.7603	13.8583			1220.0				1996-07-10T00:00:00Z	10	7	1996	3169295	8272844	UNKNOWN	LI	Biologiezentrum Linz	100001014		Kleesadl Gerhard		CC0_1_0		Kleesadl Gerhard			2019-09-21T03:53:19.043Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29686502	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Coleoptera	Cetoniidae	Trichius	Trichius fasciatus		SPECIES	Trichius fasciatus (Linnaeus, 1758)	Trichius fasciatus L.		AT	Plöckenstein				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.77	13.85			1313.0	63.0			1937-08-01T00:00:00Z	1	8	1937	1085188	1085188	UNKNOWN	LI	Biologiezentrum Linz	4976650		Mitter Heinz		CC0_1_0					2019-09-21T00:01:07.488Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29620312	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	Tipula variicornis		SPECIES	Tipula variicornis Schummel, 1833	Tipula variicornis Schummel		AT	Plöckenstein				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.77	13.85			1313.0	63.0			1976-07-03T00:00:00Z	3	7	1976	1506083	1506083	UNKNOWN	LI	Biologiezentrum Linz	1943982				CC0_1_0					2019-09-21T03:51:20.391Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29613638	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Tipulidae	Tipula			GENUS	Tipula Linnaeus, 1758	Tipula pseudoirrorata Goethg.		AT	Plöckenstein				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.77	13.85			1313.0	63.0			1976-07-03T00:00:00Z	3	7	1976	1446543		UNKNOWN	LI	Biologiezentrum Linz	1943983				CC0_1_0					2019-09-21T03:51:18.898Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;TAXON_MATCH_HIGHERRANK
29594664	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	Tipula alpium		SPECIES	Tipula alpium Bergroth, 1888	Tipula alpium Bergroth		AT	Plöckenstein				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.77	13.85			1313.0	63.0			1976-07-03T00:00:00Z	3	7	1976	1505640	1505640	UNKNOWN	LI	Biologiezentrum Linz	1943981				CC0_1_0					2019-09-21T03:51:16.935Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29564891	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Thymallus	Thymallus thymallus		SPECIES	Thymallus thymallus (Linnaeus, 1758)	Thymallus thymallus		AT	Teufelsschüssel				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.75	13.83			1110.0	210.0							5203999	5203999	UNKNOWN	LI	Biologiezentrum Linz	10214960				CC0_1_0					2019-09-21T03:28:47.823Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29479402	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Galliformes	Phasianidae	Tetrao	Tetrao urogallus		SPECIES	Tetrao urogallus Linnaeus, 1758	Tetrao urogallus Linnaeus, 1758		AT					2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.75	13.8333			1210.0	130.0			2003-09-19T00:00:00Z	19	9	2003	2473577	2473577	UNKNOWN	LI	Biologiezentrum Linz	6653115		Engleder Thomas		CC0_1_0					2019-09-20T23:48:22.463Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29479385	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Galliformes	Phasianidae	Tetrao	Tetrao urogallus		SPECIES	Tetrao urogallus Linnaeus, 1758	Tetrao urogallus Linnaeus, 1758		AT					2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.75	13.8333			1215.5	65.5			2003-08-23T00:00:00Z	23	8	2003	2473577	2473577	UNKNOWN	LI	Biologiezentrum Linz	6653104		Schmalzer Alois		CC0_1_0					2019-09-20T23:48:21.814Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29343238	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Arthropoda	Insecta	Hymenoptera	Eumenidae	Symmorphus	Symmorphus allobrogus		SPECIES	Symmorphus allobrogus (de Saussure, 1855)	Symmorphus allobrogus (Saussure, 1855)		AT	Plöckenstein				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.77	13.85			1313.0	63.0			1984-06-30T00:00:00Z	30	6	1984	1331413	1331413	UNKNOWN	LI	Biologiezentrum Linz	1911108		Gusenleitner Josef		CC0_1_0					2019-09-20T23:44:02.077Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29295431	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Sylviidae	Sylvia	Sylvia atricapilla		SPECIES	Sylvia atricapilla (Linnaeus, 1758)	Sylvia atricapilla (Linnaeus, 1758)		AT	Pendelin				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.75	13.82			1040.0	360.0			2000-06-08T00:00:00Z	8	6	2000	2492956	2492956	UNKNOWN	LI	Biologiezentrum Linz	10542227		Weißmair Werner		CC0_1_0					2019-09-21T03:16:42.788Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29295339	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Sylviidae	Sylvia	Sylvia borin		SPECIES	Sylvia borin (Boddaert, 1783)	Sylvia borin (Boddaert, 1783)		AT	Teufelsschüssel				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.75	13.83			1110.0	210.0			1999-05-24T00:00:00Z	24	5	1999	2492942	2492942	UNKNOWN	LI	Biologiezentrum Linz	10541499		Grün Rudolf		CC0_1_0					2019-09-21T03:39:04.163Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29295336	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Sylviidae	Sylvia	Sylvia curruca		SPECIES	Sylvia curruca (Linnaeus, 1758)	Sylvia curruca (Linnaeus, 1758)		AT	Teufelsschüssel				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.75	13.83			1110.0	210.0			1999-05-24T00:00:00Z	24	5	1999	2492960	2492960	UNKNOWN	LI	Biologiezentrum Linz	10541494		Grün Rudolf		CC0_1_0					2019-09-20T23:42:55.448Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
29294889	857bce66-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Sylviidae	Sylvia	Sylvia atricapilla		SPECIES	Sylvia atricapilla (Linnaeus, 1758)	Sylvia atricapilla (Linnaeus, 1758)		AT	Teufelsschüssel				2d6e0e40-2aee-11d8-aa2d-b8a03c50a862	48.75	13.83			1110.0	210.0			1999-05-24T00:00:00Z	24	5	1999	2492956	2492956	UNKNOWN	LI	Biologiezentrum Linz	10533424		Grün Rudolf		CC0_1_0					2019-09-21T03:16:42.731Z		BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
